trig_clct0_valid,trig_clct0_pid,trig_clct0_nhit,trig_clct0_cc_code,trig_clct0_bend,trig_clct0_slope,trig_clct0_KeyHalfStrip,trig_clct0_KeyQuartStrip,trig_clct0_KeyEighthStrip,trig_clct1_valid,trig_clct1_pid,trig_clct1_nhit,trig_clct1_cc_code,trig_clct1_bend,trig_clct1_slope,trig_clct1_KeyHalfStrip,trig_clct1_KeyQuartStrip,trig_clct1_KeyEighthStrip
1,10,6,4095,1,0,119,238,477,0,0,0,0,0,0,0,0,0
1,2,6,4011,0,13,73,147,295,1,10,6,3775,0,0,80,160,320
1,10,5,4046,1,1,71,142,284,1,8,4,1212,0,4,80,160,320
1,10,5,4046,1,1,71,142,284,1,8,4,1212,0,4,80,160,320
1,10,5,4046,1,1,71,142,284,1,8,4,1212,0,4,80,160,320
1,10,5,4046,1,1,71,142,284,1,8,4,1212,0,4,80,160,320
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,5,733,0,4,105,211,423,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3752,1,1,93,186,373,0,0,0,0,0,0,0,0,0
1,10,6,4015,1,0,66,132,264,0,0,0,0,0,0,0,0,0
1,10,6,1962,0,0,49,98,197,1,10,5,873,1,2,61,122,244
1,10,6,4095,1,0,108,216,433,0,0,0,0,0,0,0,0,0
1,10,4,3900,0,0,61,122,245,0,0,0,0,0,0,0,0,0
1,10,6,3050,1,0,96,193,386,1,10,5,2002,0,0,84,168,337
1,10,6,3995,1,0,49,99,198,1,10,4,3424,1,2,56,113,226
1,10,5,4092,0,0,107,214,429,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,107,214,429,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,107,214,429,0,0,0,0,0,0,0,0,0
1,10,6,3823,0,0,63,126,252,0,0,0,0,0,0,0,0,0
1,10,5,3756,0,0,87,175,351,1,10,5,1006,1,1,95,190,380
1,10,6,2559,0,2,119,238,476,0,0,0,0,0,0,0,0,0
1,10,4,4040,1,2,41,83,167,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,84,168,337,0,0,0,0,0,0,0,0,0
1,10,4,3020,0,1,74,148,297,0,0,0,0,0,0,0,0,0
1,10,6,3822,1,0,99,199,399,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,91,182,365,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,78,156,313,0,0,0,0,0,0,0,0,0
1,10,6,1895,0,1,79,158,317,0,0,0,0,0,0,0,0,0
1,10,6,1895,0,1,79,158,317,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1895,0,1,79,158,317,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,95,190,381,0,0,0,0,0,0,0,0,0
1,10,4,570,1,0,33,67,134,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,83,166,333,0,0,0,0,0,0,0,0,0
1,10,6,4026,1,1,73,147,295,0,0,0,0,0,0,0,0,0
1,10,4,831,1,0,52,104,209,0,0,0,0,0,0,0,0,0
1,10,5,3820,1,0,107,214,428,0,0,0,0,0,0,0,0,0
1,10,5,3820,1,0,107,214,428,0,0,0,0,0,0,0,0,0
1,10,5,3820,1,0,107,214,428,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4094,1,1,57,114,228,0,0,0,0,0,0,0,0,0
1,10,4,1888,0,0,109,218,437,0,0,0,0,0,0,0,0,0
1,10,4,1888,0,0,109,218,437,0,0,0,0,0,0,0,0,0
1,10,5,2977,1,2,67,134,268,1,10,5,3763,0,0,61,122,244
1,10,6,4095,1,0,96,192,385,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,65,130,261,0,0,0,0,0,0,0,0,0
1,10,6,2047,0,2,92,184,368,0,0,0,0,0,0,0,0,0
1,10,6,2047,0,2,92,184,368,0,0,0,0,0,0,0,0,0
1,10,5,1582,0,1,67,134,269,1,10,4,3591,1,0,77,155,310
1,10,5,1582,0,1,67,134,269,1,10,4,3591,1,0,77,155,310
1,10,5,1582,0,1,67,134,269,1,10,4,3591,1,0,77,155,310
1,10,6,4095,1,0,123,246,493,0,0,0,0,0,0,0,0,0
1,3,6,2478,1,12,43,87,174,1,10,6,2734,0,0,34,69,138
1,10,6,2734,0,0,34,69,138,1,3,6,2478,1,12,43,87,174
1,10,6,2734,0,0,34,69,138,1,3,6,2478,1,12,43,87,174
1,10,6,2734,0,0,34,69,138,1,3,6,2478,1,12,43,87,174
1,10,6,2734,0,0,34,69,138,1,3,6,2478,1,12,43,87,174
1,9,4,229,1,5,106,212,425,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,121,243,486,1,2,4,472,0,15,115,230,460
1,8,6,2489,0,5,36,73,146,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2489,0,5,36,73,146,0,0,0,0,0,0,0,0,0
1,8,6,2489,0,5,36,73,146,0,0,0,0,0,0,0,0,0
1,10,4,247,1,1,106,212,424,0,0,0,0,0,0,0,0,0
1,5,5,2492,1,11,86,173,347,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,86,172,345,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1582,0,1,71,142,285,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,86,172,345,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,86,172,345,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,86,172,345,0,0,0,0,0,0,0,0,0
1,10,4,1227,0,2,89,179,358,0,0,0,0,0,0,0,0,0
1,10,6,3774,1,0,111,223,447,0,0,0,0,0,0,0,0,0
1,10,5,2796,0,1,120,240,480,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0,0
1,10,5,2234,0,0,96,193,386,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,64,128,256,0,0,0,0,0,0,0,0,0
1,8,5,3654,0,4,124,249,498,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,4,868,1,4,117,235,471,0,0,0,0,0,0,0,0,0
1,9,4,868,1,4,117,235,471,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,6,2717,1,6,82,165,330,0,0,0,0,0,0,0,0,0
1,7,6,2717,1,6,82,165,330,0,0,0,0,0,0,0,0,0
1,7,6,2717,1,6,82,165,330,0,0,0,0,0,0,0,0,0
1,7,6,2717,1,6,82,165,330,0,0,0,0,0,0,0,0,0
1,10,5,1683,0,2,82,164,329,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,121,242,485,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,121,242,485,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,121,242,485,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,82,164,329,0,0,0,0,0,0,0,0,0
1,6,6,1789,0,6,79,159,319,0,0,0,0,0,0,0,0,0
1,2,6,4011,0,13,91,183,367,1,10,5,3059,0,1,104,208,417
1,10,6,4031,0,0,54,108,217,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,119,238,477,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,40,80,161,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,111,222,445,0,0,0,0,0,0,0,0,0
1,9,6,3071,1,4,45,91,183,0,0,0,0,0,0,0,0,0
1,10,5,3263,0,0,42,84,168,0,0,0,0,0,0,0,0,0
1,10,4,3244,1,0,115,231,463,0,0,0,0,0,0,0,0,0
1,2,6,3005,0,12,115,231,462,1,8,4,3024,0,3,101,202,405
1,3,5,3732,1,15,105,211,422,1,10,4,3056,0,2,50,101,202
1,3,5,3732,1,15,105,211,422,1,10,4,3056,0,2,50,101,202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,95,190,381,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,51,102,205,1,10,5,509,1,0,63,127,254
1,10,6,3071,0,1,108,216,433,1,2,5,934,0,12,96,192,384
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4078,1,1,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,1493,1,0,33,67,134,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2978,1,0,86,173,346,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,71,142,285,0,0,0,0,0,0,0,0,0
1,2,6,1770,0,14,58,116,233,1,10,6,4095,1,0,67,134,269
1,10,6,4095,1,0,91,182,365,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,91,182,365,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,91,182,365,0,0,0,0,0,0,0,0,0
1,9,5,1822,1,5,62,124,248,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,95,190,381,0,0,0,0,0,0,0,0,0
1,10,6,1365,1,0,31,62,125,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,126,252,505,1,8,4,1712,0,4,120,240,481
1,10,6,4095,1,0,126,252,505,1,8,4,1712,0,4,120,240,481
1,10,6,4095,1,0,126,252,505,1,8,4,1712,0,4,120,240,481
1,10,6,4095,1,0,126,252,505,1,8,4,1712,0,4,120,240,481
1,8,5,347,0,4,71,143,287,1,10,5,3954,1,1,79,159,318
1,9,4,3680,1,3,83,167,334,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,49,98,197,0,0,0,0,0,0,0,0,0
1,9,6,2463,1,3,110,220,440,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,94,188,377,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,94,188,377,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,94,188,377,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,56,112,225,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3740,1,0,77,154,309,1,7,5,2673,1,7,122,245,490
1,10,4,1904,1,2,107,215,430,1,10,6,3674,1,1,122,244,488
1,10,6,4090,1,1,35,71,143,0,0,0,0,0,0,0,0,0
1,10,5,3004,0,1,88,176,352,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,69,138,277,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1877,1,1,76,153,306,0,0,0,0,0,0,0,0,0
1,10,6,2746,0,0,80,161,322,0,0,0,0,0,0,0,0,0
1,10,6,2746,0,0,80,161,322,0,0,0,0,0,0,0,0,0
1,10,6,2746,0,0,80,161,322,0,0,0,0,0,0,0,0,0
1,10,5,2219,0,1,68,137,274,0,0,0,0,0,0,0,0,0
1,10,5,3832,1,0,91,183,367,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,122,244,489,0,0,0,0,0,0,0,0,0
1,10,6,3823,0,0,35,70,140,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2986,1,0,43,86,173,1,3,6,4059,1,14,32,65,131
1,10,6,4095,1,0,128,256,513,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,128,256,513,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,109,218,437,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,49,98,197,0,0,0,0,0,0,0,0,0
1,10,5,4083,0,0,106,212,425,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0,0
1,10,6,3498,1,0,127,254,509,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2730,1,0,32,64,129,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,68,136,273,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,89,178,357,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0,0
1,10,5,3901,1,2,104,209,419,1,8,4,3384,0,5,96,193,387
1,10,4,3859,1,0,51,103,207,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3903,0,0,96,192,385,0,0,0,0,0,0,0,0,0
1,10,5,3310,1,1,63,127,255,0,0,0,0,0,0,0,0,0
1,9,4,4048,1,4,118,237,475,1,10,5,3832,1,0,106,213,427
1,10,6,3759,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,6,5,943,0,6,37,74,149,0,0,0,0,0,0,0,0,0
1,6,5,943,0,6,37,74,149,0,0,0,0,0,0,0,0,0
1,6,5,943,0,6,37,74,149,0,0,0,0,0,0,0,0,0
1,6,5,943,0,6,37,74,149,0,0,0,0,0,0,0,0,0
1,6,5,943,0,6,37,74,149,0,0,0,0,0,0,0,0,0
1,6,5,943,0,6,37,74,149,0,0,0,0,0,0,0,0,0
1,6,5,943,0,6,37,74,149,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,38,76,153,0,0,0,0,0,0,0,0,0
1,10,6,4094,1,1,98,196,392,1,8,6,2681,0,5,111,223,446
1,10,6,2990,0,0,61,123,246,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,50,100,201,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,108,217,435,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,108,217,435,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,108,217,435,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,9,5,3729,1,3,31,63,127
1,9,5,3729,1,3,31,63,127,0,0,0,0,0,0,0,0,0
1,9,5,3729,1,3,31,63,127,0,0,0,0,0,0,0,0,0
1,9,5,3729,1,3,31,63,127,0,0,0,0,0,0,0,0,0
1,10,5,3752,1,1,64,128,257,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,95,190,381,0,0,0,0,0,0,0,0,0
1,10,6,2985,1,1,109,218,436,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,75,150,301,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1511,0,2,63,126,253,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,99,198,397,0,0,0,0,0,0,0,0,0
1,10,5,3032,1,1,48,96,193,1,10,5,2979,0,0,58,117,235
1,10,6,4095,1,0,104,208,417,0,0,0,0,0,0,0,0,0
1,10,5,4083,0,0,55,110,221,0,0,0,0,0,0,0,0,0
1,10,5,703,0,2,58,116,232,0,0,0,0,0,0,0,0,0
1,10,6,2798,0,0,99,199,399,0,0,0,0,0,0,0,0,0
1,10,5,2762,1,0,45,91,182,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,111,222,445,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,111,222,445,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,60,120,241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3494,1,1,98,196,392,1,10,5,2460,0,1,91,182,365
1,10,6,4095,1,0,126,252,505,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3962,1,1,100,201,402,1,9,5,3861,1,3,116,233,467
1,10,6,4095,1,0,59,118,237,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,79,158,317,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,79,158,317,0,0,0,0,0,0,0,0,0
1,10,5,4082,1,1,37,74,148,0,0,0,0,0,0,0,0,0
1,10,5,3894,1,2,99,199,398,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,102,204,409,0,0,0,0,0,0,0,0,0
1,10,6,3822,1,0,58,117,235,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,831,1,0,60,120,241,0,0,0,0,0,0,0,0,0
1,10,4,831,1,0,98,196,393,0,0,0,0,0,0,0,0,0
1,10,5,1953,1,0,126,252,504,1,2,5,1720,0,15,118,237,475
1,10,6,4095,1,0,33,66,133,0,0,0,0,0,0,0,0,0
1,3,4,504,1,13,98,197,394,1,10,6,4087,1,1,91,183,367
1,10,6,1513,0,0,119,238,476,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2985,1,1,55,110,220,0,0,0,0,0,0,0,0,0
1,10,5,2732,0,1,105,211,423,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,95,190,381,0,0,0,0,0,0,0,0,0
1,2,6,1398,0,14,50,101,203,1,9,4,455,1,4,61,123,247
1,10,5,4019,0,0,60,120,240,0,0,0,0,0,0,0,0,0
1,6,6,1465,0,6,97,194,389,0,0,0,0,0,0,0,0,0
1,10,6,3007,0,1,52,104,208,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,106,212,425,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3899,1,0,102,204,408,0,0,0,0,0,0,0,0,0
1,10,6,2730,1,0,32,64,129,0,0,0,0,0,0,0,0,0
1,10,6,3775,0,0,125,250,500,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,50,100,201,0,0,0,0,0,0,0,0,0
1,8,4,508,0,4,107,214,428,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,59,118,237,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,98,196,393,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,98,196,393,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,98,196,393,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,98,196,393,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,102,204,409,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,58,116,233,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,58,116,233,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,58,116,233,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,58,116,233,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,58,116,233,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,58,116,233,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,68,136,273,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,89,178,357,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,57,114,229,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,101,202,405,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,101,202,405,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,101,202,405,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,126,252,505,0,0,0,0,0,0,0,0,0
1,10,5,1301,0,0,31,62,125,0,0,0,0,0,0,0,0,0
1,10,5,4083,0,0,50,100,201,0,0,0,0,0,0,0,0,0
1,2,6,4075,0,12,97,195,391,1,10,6,2734,0,0,108,217,434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,112,224,449,0,0,0,0,0,0,0,0,0
1,7,6,4074,1,8,58,116,233,1,10,6,2805,1,1,45,90,180
1,10,6,2805,1,1,45,90,180,1,7,6,4074,1,8,58,116,233
1,10,6,2805,1,1,45,90,180,1,7,6,4074,1,8,58,116,233
1,10,6,2805,1,1,45,90,180,1,7,6,4074,1,8,58,116,233
1,10,6,3551,0,0,97,195,391,1,7,4,920,1,8,86,173,347
1,10,6,1531,0,2,60,121,242,0,0,0,0,0,0,0,0,0
1,7,5,1273,1,6,61,123,247,1,8,4,127,0,4,41,83,166
1,10,4,174,0,0,117,235,470,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,174,0,0,117,235,470,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,174,0,0,117,235,470,0,0,0,0,0,0,0,0,0
1,10,6,1365,1,0,31,62,125,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,126,252,505,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,75,150,301,1,8,5,1487,0,3,91,183,367
1,10,5,2282,1,0,83,167,334,0,0,0,0,0,0,0,0,0
1,10,5,2282,1,0,83,167,334,0,0,0,0,0,0,0,0,0
1,10,4,3110,1,2,93,186,373,1,10,6,2747,0,1,109,219,439
1,10,5,4083,0,0,50,100,201,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3052,0,0,118,236,472,0,0,0,0,0,0,0,0,0
1,10,4,952,1,1,41,83,167,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,57,114,229,0,0,0,0,0,0,0,0,0
1,10,4,1011,0,0,100,200,401,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,3920,1,15,65,130,261,0,0,0,0,0,0,0,0,0
