trig_clct0_valid,trig_clct0_pid,trig_clct0_nhit,trig_clct0_cc_code,trig_clct0_bend,trig_clct0_slope,trig_clct0_KeyHalfStrip,trig_clct0_KeyQuartStrip,trig_clct0_KeyEighthStrip,trig_clct1_valid,trig_clct1_pid,trig_clct1_nhit,trig_clct1_cc_code,trig_clct1_bend,trig_clct1_slope,trig_clct1_KeyHalfStrip,trig_clct1_KeyQuartStrip,trig_clct1_KeyEighthStrip
1,10,6,1654,0,0,79,158,316,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,116,233,467,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,43,87,175,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,43,87,175,0,0,0,0,0,0,0,0,0
1,3,5,3321,1,15,57,115,230,1,3,4,185,1,15,35,71,142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,1011,0,13,118,236,472,1,3,4,3377,1,14,125,250,501
1,10,4,590,0,1,32,64,129,1,2,4,847,0,15,44,89,178
1,10,4,590,0,1,32,64,129,1,2,4,847,0,15,44,89,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,590,0,1,32,64,129,1,2,4,847,0,15,44,89,178
1,10,4,590,0,1,32,64,129,1,2,4,847,0,15,44,89,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,63,127,255,0,0,0,0,0,0,0,0,0
1,4,4,1484,0,10,74,149,298,0,0,0,0,0,0,0,0,0
1,3,4,2656,1,14,31,62,124,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,2656,1,14,31,62,124,0,0,0,0,0,0,0,0,0
1,3,4,2656,1,14,31,62,124,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,76,153,306,0,0,0,0,0,0,0,0,0
1,10,4,2976,1,0,81,162,325,0,0,0,0,0,0,0,0,0
1,10,6,1915,0,2,100,201,402,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,57,115,231,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,99,199,398,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,60,120,240,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,70,141,283,0,0,0,0,0,0,0,0,0
1,8,6,1535,0,3,86,173,347,1,3,4,3313,1,15,79,159,319
1,8,6,1535,0,3,86,173,347,1,3,4,3313,1,15,79,159,319
1,8,6,1535,0,3,86,173,347,1,3,4,3313,1,15,79,159,319
1,10,6,3003,0,0,96,193,387,0,0,0,0,0,0,0,0,0
1,10,6,3750,1,1,64,128,256,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3750,1,1,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,3750,1,1,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,3750,1,1,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,3750,1,1,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,3963,1,0,69,139,279,0,0,0,0,0,0,0,0,0
1,10,6,2939,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,9,6,2039,1,5,60,120,241,0,0,0,0,0,0,0,0,0
1,10,6,2998,1,1,99,198,397,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,83,166,332,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,77,155,311,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,41,83,167,0,0,0,0,0,0,0,0,0
1,10,6,1895,0,1,117,234,469,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,74,149,299,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,83,167,335,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1621,1,0,31,62,125,0,0,0,0,0,0,0,0,0
1,2,6,1639,0,14,71,142,284,1,10,4,3099,1,0,64,129,258
1,10,6,1975,0,1,74,149,298,0,0,0,0,0,0,0,0,0
1,10,6,2971,0,0,121,243,486,0,0,0,0,0,0,0,0,0
1,8,6,2997,0,3,33,67,134,1,10,4,1093,1,0,38,76,153
1,8,6,2997,0,3,33,67,134,1,10,4,1093,1,0,38,76,153
1,8,6,2997,0,3,33,67,134,1,10,4,1093,1,0,38,76,153
1,10,5,2871,1,0,41,83,167,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,119,238,476,0,0,0,0,0,0,0,0,0
1,10,5,1575,0,1,44,88,176,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,115,230,460,0,0,0,0,0,0,0,0,0
1,10,6,1895,0,1,67,134,269,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,92,184,368,0,0,0,0,0,0,0,0,0
1,10,5,2299,0,0,112,224,448,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,78,156,312,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,191,0,2,98,196,392,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,115,231,463,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,44,89,178,1,8,5,630,0,5,50,101,202
1,10,4,187,0,1,121,243,487,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,38,77,155,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,48,97,195,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,109,219,439,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,109,219,439,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,109,219,439,0,0,0,0,0,0,0,0,0
1,10,4,2827,0,0,116,233,467,0,0,0,0,0,0,0,0,0
1,10,6,2986,1,0,41,82,165,0,0,0,0,0,0,0,0,0
1,10,6,2939,0,0,72,145,291,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,85,171,342,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,81,163,327,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,3012,1,2,123,246,492,0,0,0,0,0,0,0,0,0
1,9,5,3748,1,3,34,69,139,1,10,5,1255,0,1,40,80,161
1,9,6,2907,1,5,39,78,156,0,0,0,0,0,0,0,0,0
1,10,6,1654,0,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1654,0,0,55,110,220,0,0,0,0,0,0,0,0,0
1,10,6,1894,1,0,103,206,412,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,111,222,444,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,50,100,200,1,6,6,2939,0,6,44,88,176
1,10,6,4027,1,0,49,98,196,1,10,6,2986,1,0,67,134,269
1,10,6,3003,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,90,181,363,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,6,5,2684,0,8,123,246,492,0,0,0,0,0,0,0,0,0
1,10,4,183,0,0,74,149,298,0,0,0,0,0,0,0,0,0
1,10,4,2992,0,1,86,172,344,0,0,0,0,0,0,0,0,0
1,10,4,2992,0,1,86,172,344,0,0,0,0,0,0,0,0,0
1,10,4,2992,0,1,86,172,344,0,0,0,0,0,0,0,0,0
1,10,4,2992,0,1,86,172,344,0,0,0,0,0,0,0,0,0
1,10,4,2992,0,1,86,172,344,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,58,117,235,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,99,199,399,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,99,199,399,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,702,0,0,122,245,491,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,38,77,155,0,0,0,0,0,0,0,0,0
1,10,6,1895,0,1,43,86,173,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,4016,0,12,90,181,363,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,37,75,151,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,1913,1,0,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,35,71,143,0,0,0,0,0,0,0,0,0
1,10,6,1910,0,0,125,250,500,0,0,0,0,0,0,0,0,0
1,10,5,3044,1,2,60,120,241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,94,188,376,1,8,4,279,0,3,99,199,398
1,10,6,2747,0,1,65,131,263,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,91,183,367,0,0,0,0,0,0,0,0,0
1,10,6,1911,0,1,67,134,269,0,0,0,0,0,0,0,0,0
1,10,5,3948,1,0,121,243,486,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,187,1,12,36,73,147,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,115,231,463,0,0,0,0,0,0,0,0,0
1,9,5,1896,1,4,63,127,255,0,0,0,0,0,0,0,0,0
1,10,4,888,1,0,102,205,410,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1638,0,0,31,63,127,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,4,815,1,5,115,231,463,0,0,0,0,0,0,0,0,0
1,10,5,1565,0,0,109,219,439,1,6,4,459,0,8,98,196,392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,952,0,14,126,253,507,0,0,0,0,0,0,0,0,0
1,10,6,1723,0,2,46,93,186,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,113,227,455,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,113,227,455,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,689,1,1,111,222,445,0,0,0,0,0,0,0,0,0
1,10,4,689,1,1,111,222,445,0,0,0,0,0,0,0,0,0
1,10,4,689,1,1,111,222,445,0,0,0,0,0,0,0,0,0
1,10,4,1729,1,0,126,252,504,0,0,0,0,0,0,0,0,0
1,8,4,2946,0,5,46,92,184,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,116,233,467,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,34,68,136,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,45,91,183,0,0,0,0,0,0,0,0,0
1,10,6,1963,0,1,114,229,458,0,0,0,0,0,0,0,0,0
1,10,5,3259,1,0,100,200,400,0,0,0,0,0,0,0,0,0
1,10,5,3174,1,1,60,120,240,0,0,0,0,0,0,0,0,0
1,10,5,3174,1,1,60,120,240,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,68,137,275,0,0,0,0,0,0,0,0,0
1,10,5,3902,1,1,91,182,364,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3902,1,1,91,182,364,0,0,0,0,0,0,0,0,0
1,10,5,3902,1,1,91,182,364,0,0,0,0,0,0,0,0,0
1,10,5,3902,1,1,91,182,364,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,105,211,423,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,52,105,211,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,2,6,2919,0,13,115,230,461,1,2,4,700,0,15,128,256,512
1,8,5,4012,0,4,55,110,220,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,59,119,239,0,0,0,0,0,0,0,0,0
1,10,6,2939,0,0,99,199,399,1,6,4,1952,0,7,119,238,476
1,10,6,2901,1,2,86,173,346,1,8,6,2918,0,4,78,157,314
1,10,6,2999,1,0,72,145,290,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,52,105,211,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,107,215,431,0,0,0,0,0,0,0,0,0
1,10,6,4091,1,0,40,80,160,0,0,0,0,0,0,0,0,0
1,10,6,2797,1,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,6,2797,1,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,6,2797,1,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,6,2797,1,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,6,2923,0,0,49,99,198,0,0,0,0,0,0,0,0,0
1,10,6,1974,1,0,109,218,437,0,0,0,0,0,0,0,0,0
1,10,6,1974,1,0,109,218,437,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,112,225,451,0,0,0,0,0,0,0,0,0
1,8,6,4022,0,3,45,91,183,1,10,5,2510,0,1,55,111,222
1,8,6,4022,0,3,45,91,183,1,10,5,2510,0,1,55,111,222
1,8,6,4022,0,3,45,91,183,1,10,5,2510,0,1,55,111,222
1,8,5,1997,0,5,123,246,492,0,0,0,0,0,0,0,0,0
1,8,5,1997,0,5,123,246,492,0,0,0,0,0,0,0,0,0
1,8,5,1997,0,5,123,246,492,0,0,0,0,0,0,0,0,0
1,8,5,359,0,3,58,117,235,1,10,5,3462,1,1,65,130,260
1,10,6,2747,0,1,89,179,359,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,89,179,359,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,89,179,359,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,89,179,359,0,0,0,0,0,0,0,0,0
1,7,5,2978,1,6,101,202,404,0,0,0,0,0,0,0,0,0
1,7,5,2978,1,6,101,202,404,0,0,0,0,0,0,0,0,0
1,7,5,2978,1,6,101,202,404,0,0,0,0,0,0,0,0,0
1,7,5,2978,1,6,101,202,404,0,0,0,0,0,0,0,0,0
1,7,5,2978,1,6,101,202,404,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,38,77,155,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,3171,0,0,99,199,398,1,2,4,636,0,15,123,247,495
1,3,6,4071,1,14,61,123,247,1,10,5,4028,1,0,45,90,180
1,10,5,2299,0,0,98,196,392,0,0,0,0,0,0,0,0,0
1,10,5,2299,0,0,98,196,392,0,0,0,0,0,0,0,0,0
1,10,5,2299,0,0,98,196,392,0,0,0,0,0,0,0,0,0
1,10,4,397,0,0,110,220,440,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,105,211,423,0,0,0,0,0,0,0,0,0
1,10,5,2936,0,0,52,105,210,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,107,215,431,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,51,102,204,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,51,102,204,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,51,102,204,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,5,679,1,4,84,169,339,0,0,0,0,0,0,0,0,0
1,10,6,1646,0,2,74,148,297,0,0,0,0,0,0,0,0,0
1,10,5,1995,0,1,33,67,135,0,0,0,0,0,0,0,0,0
1,10,6,4023,1,1,124,249,499,1,10,5,2219,0,1,117,235,470
1,8,6,3445,0,4,105,210,421,0,0,0,0,0,0,0,0,0
1,3,6,3066,1,14,78,157,315,1,2,4,3779,0,13,87,175,351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,117,235,470,0,0,0,0,0,0,0,0,0
1,6,4,2275,0,7,64,128,257,1,3,4,3316,1,15,72,144,289
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,109,219,439,1,6,4,167,0,7,103,207,414
1,8,6,3942,0,3,46,93,186,1,4,5,3254,0,11,34,69,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2746,0,0,112,225,450,1,5,6,1627,1,11,120,240,480
1,10,6,3003,0,0,90,181,363,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,44,89,179,0,0,0,0,0,0,0,0,0
1,10,4,2872,1,0,115,231,463,0,0,0,0,0,0,0,0,0
1,10,6,1978,0,0,52,105,210,0,0,0,0,0,0,0,0,0
1,10,6,1978,0,0,52,105,210,0,0,0,0,0,0,0,0,0
1,10,6,1978,0,0,52,105,210,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,73,146,292,0,0,0,0,0,0,0,0,0
1,10,4,2947,0,1,88,176,352,0,0,0,0,0,0,0,0,0
1,10,5,1862,1,0,34,69,139,0,0,0,0,0,0,0,0,0
1,9,6,3710,1,5,124,248,497,0,0,0,0,0,0,0,0,0
1,9,6,3710,1,5,124,248,497,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,3824,0,0,85,170,341,0,0,0,0,0,0,0,0,0
1,10,5,2171,0,1,108,217,434,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,89,179,358,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,69,138,276,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,103,207,415,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,54,109,219,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,54,109,219,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,54,109,219,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,110,221,442,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,47,95,191,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,36,73,147,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,36,73,147,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,36,73,147,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,949,1,15,94,189,378,0,0,0,0,0,0,0,0,0
1,3,5,949,1,15,94,189,378,0,0,0,0,0,0,0,0,0
1,3,5,949,1,15,94,189,378,0,0,0,0,0,0,0,0,0
1,3,5,949,1,15,94,189,378,0,0,0,0,0,0,0,0,0
1,10,5,3064,0,0,128,256,512,0,0,0,0,0,0,0,0,0
1,10,5,3064,0,0,128,256,512,0,0,0,0,0,0,0,0,0
1,10,4,2928,0,0,110,221,443,1,10,4,1268,0,0,121,242,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2987,0,0,32,65,131,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,67,134,268,0,0,0,0,0,0,0,0,0
1,10,6,1659,0,2,93,187,374,1,9,5,1238,1,5,86,173,346
1,10,6,3003,0,0,104,209,419,0,0,0,0,0,0,0,0,0
1,10,6,2986,1,0,53,106,213,0,0,0,0,0,0,0,0,0
1,9,6,3067,1,5,48,97,194,1,2,6,1979,0,14,35,71,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,116,233,467,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,123,247,495,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,34,69,138,0,0,0,0,0,0,0,0,0
1,10,6,2942,0,0,37,75,151,1,7,6,1958,1,6,48,97,195
1,10,6,3003,0,0,114,229,459,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,114,229,459,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1246,0,1,49,98,197,1,10,4,294,0,1,54,109,219
1,10,6,3003,0,0,105,211,423,0,0,0,0,0,0,0,0,0
1,10,5,887,1,0,106,213,426,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,51,103,207,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,124,249,499,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,35,71,143,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,35,71,143,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,35,71,143,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,1968,1,9,127,255,510,0,0,0,0,0,0,0,0,0
1,5,4,1968,1,9,127,255,510,0,0,0,0,0,0,0,0,0
1,5,4,1968,1,9,127,255,510,0,0,0,0,0,0,0,0,0
1,5,4,1968,1,9,127,255,510,0,0,0,0,0,0,0,0,0
1,5,4,1968,1,9,127,255,510,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,76,153,307,0,0,0,0,0,0,0,0,0
1,10,6,1894,1,0,84,168,336,1,10,5,1999,0,2,70,140,280
1,10,4,2107,0,1,107,215,431,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,1,8,5,2953,0,4,73,147,294
1,10,4,183,0,0,44,89,178,0,0,0,0,0,0,0,0,0
1,10,6,1511,0,2,115,230,461,1,7,5,926,1,6,122,244,488
1,10,5,3832,1,0,34,69,139,1,10,5,955,1,0,51,102,204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,87,174,348,1,3,4,1585,1,13,92,184,369
1,10,6,2934,1,0,73,146,293,1,6,5,1333,0,6,81,162,324
1,10,6,2934,1,0,73,146,293,1,6,5,1333,0,6,81,162,324
1,10,6,2934,1,0,73,146,293,1,6,5,1333,0,6,81,162,324
1,10,4,2107,0,1,32,65,131,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,126,252,504,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,110,221,443,1,7,6,1958,1,6,126,253,507
1,2,4,1616,0,12,32,64,129,0,0,0,0,0,0,0,0,0
1,10,5,3064,0,0,45,90,180,0,0,0,0,0,0,0,0,0
1,10,5,2239,0,1,116,232,464,0,0,0,0,0,0,0,0,0
1,10,6,1717,1,0,43,87,175,1,10,6,3766,1,1,63,126,253
