trig_clct0_valid,trig_clct0_pid,trig_clct0_nhit,trig_clct0_cc_code,trig_clct0_bend,trig_clct0_slope,trig_clct0_KeyHalfStrip,trig_clct0_KeyQuartStrip,trig_clct0_KeyEighthStrip,trig_clct1_valid,trig_clct1_pid,trig_clct1_nhit,trig_clct1_cc_code,trig_clct1_bend,trig_clct1_slope,trig_clct1_KeyHalfStrip,trig_clct1_KeyQuartStrip,trig_clct1_KeyEighthStrip
1,10,6,4095,1,0,26,52,105,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,99,198,397,0,0,0,0,0,0,0,0,0
1,2,5,1768,0,15,120,241,482,1,10,4,1229,0,0,112,224,449
1,2,4,3504,0,14,14,29,58,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,14,28,57,0,0,0,0,0,0,0,0,0
1,7,4,984,1,8,115,230,460,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,220,440,881,0,0,0,0,0,0,0,0,0
1,10,4,255,0,0,132,264,529,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,14,28,57,0,0,0,0,0,0,0,0,0
1,8,6,3946,0,4,14,29,59,1,10,4,1820,0,1,5,11,22
1,9,5,1021,1,3,78,156,312,0,0,0,0,0,0,0,0,0
1,10,5,2587,0,0,201,402,805,1,4,5,1343,0,9,178,356,712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,75,150,301,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,54,108,217,0,0,0,0,0,0,0,0,0
1,10,4,1286,0,1,62,125,250,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,2416,0,2,61,123,246,0,0,0,0,0,0,0,0,0
1,4,5,1679,0,9,122,244,489,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,7,14,29,0,0,0,0,0,0,0,0,0
1,10,6,2794,1,0,118,237,474,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,88,176,353,1,5,4,2355,1,10,113,226,452
1,3,6,3034,1,14,53,107,214,1,8,4,1315,0,3,59,118,237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2746,0,0,140,281,562,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,196,392,785,0,0,0,0,0,0,0,0,0
1,10,5,2215,0,0,156,312,625,1,10,4,823,1,1,168,337,675
1,10,5,4047,0,0,66,132,265,1,8,4,1324,0,4,86,173,346
1,9,4,993,1,4,74,148,297,0,0,0,0,0,0,0,0,0
1,8,6,3065,0,4,150,301,603,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,199,398,797,0,0,0,0,0,0,0,0,0
1,10,6,2791,0,0,112,225,450,0,0,0,0,0,0,0,0,0
1,10,5,2286,0,0,7,15,31,1,10,5,2001,1,1,19,39,79
1,10,6,3818,1,1,5,11,22,1,8,4,123,0,4,13,26,53
1,2,5,1768,0,15,112,225,450,0,0,0,0,0,0,0,0,0
1,2,5,1673,0,13,85,171,343,1,8,4,376,0,4,96,192,385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,40,80,161,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,25,50,101,0,0,0,0,0,0,0,0,0
1,10,6,2810,1,0,100,201,402,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3011,0,14,54,108,216,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,68,136,273,0,0,0,0,0,0,0,0,0
1,10,6,2538,0,0,121,242,485,0,0,0,0,0,0,0,0,0
1,10,6,3055,0,0,3,6,12,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,8,16,33,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,187,374,749,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,165,330,661,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,63,126,253,1,3,5,510,1,12,69,139,279
1,10,5,3903,0,0,66,132,265,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,206,412,825,0,0,0,0,0,0,0,0,0
1,10,4,542,0,0,158,316,633,0,0,0,0,0,0,0,0,0
1,2,5,1594,0,14,218,436,873,0,0,0,0,0,0,0,0,0
1,10,6,2794,1,0,179,359,718,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,171,342,685,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,67,134,269,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,62,124,249,0,0,0,0,0,0,0,0,0
1,3,5,2412,1,12,72,144,289,1,10,4,754,1,0,38,77,155
1,9,4,4048,1,4,6,13,27,0,0,0,0,0,0,0,0,0
1,10,6,2986,1,0,28,56,113,0,0,0,0,0,0,0,0,0
1,10,5,939,0,0,54,109,219,1,6,4,3532,0,7,112,225,450
1,10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0,0
