sim_clct0_pid,sim_clct0_nhit,sim_clct0_cc_code,sim_clct0_bend,sim_clct0_slope,sim_clct0_KeyHalfStrip,sim_clct0_KeyQuartStrip,sim_clct0_KeyEighthStrip,sim_clct1_pid,sim_clct1_nhit,sim_clct1_cc_code,sim_clct1_bend,sim_clct1_slope,sim_clct1_KeyHalfStrip,sim_clct1_KeyQuartStrip,sim_clct1_KeyEighthStrip
7,5,3398,1,7,15,30,61,10,4,3593,1,2,9,18,36
10,4,3612,1,0,154,309,618,9,4,1086,1,4,143,286,573
10,6,2794,1,0,18,37,74,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,633,1,0,157,314,628,0,0,0,0,0,0,0,0
10,5,2859,0,0,30,61,123,0,0,0,0,0,0,0,0
10,6,3514,1,0,128,257,514,0,0,0,0,0,0,0,0
10,6,4074,1,2,104,209,419,0,0,0,0,0,0,0,0
10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0
10,6,1707,0,2,124,249,498,10,4,313,0,0,117,234,468
10,5,4083,0,0,33,66,133,0,0,0,0,0,0,0,0
10,5,2723,0,1,130,261,522,0,0,0,0,0,0,0,0
10,6,4095,1,0,27,54,109,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4077,1,2,126,253,506,0,0,0,0,0,0,0,0
10,6,4095,1,0,32,64,129,0,0,0,0,0,0,0,0
10,6,1447,0,2,133,266,532,0,0,0,0,0,0,0,0
10,6,4095,1,0,25,50,101,8,4,738,0,5,38,76,152
10,6,4095,1,0,41,82,165,0,0,0,0,0,0,0,0
2,4,810,0,12,112,225,450,0,0,0,0,0,0,0,0
10,6,4095,1,0,89,178,357,0,0,0,0,0,0,0,0
10,6,4095,1,0,70,140,281,0,0,0,0,0,0,0,0
10,5,2219,0,1,40,81,162,0,0,0,0,0,0,0,0
10,5,4092,0,0,117,234,469,0,0,0,0,0,0,0,0
10,6,4095,1,0,58,116,233,0,0,0,0,0,0,0,0
10,6,3839,0,0,99,198,397,7,6,1429,1,6,104,208,416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3754,1,1,91,182,365,0,0,0,0,0,0,0,0
10,6,4095,1,0,68,136,273,0,0,0,0,0,0,0,0
8,4,436,0,5,135,270,541,0,0,0,0,0,0,0,0
10,5,3898,1,1,38,77,155,0,0,0,0,0,0,0,0
10,6,4095,1,0,8,16,33,0,0,0,0,0,0,0,0
10,6,3413,1,2,149,299,598,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,1663,0,3,145,291,583,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,11,22,45,0,0,0,0,0,0,0,0
10,5,4083,0,0,74,148,297,10,5,3262,1,0,80,161,323
10,6,3067,0,0,83,166,332,0,0,0,0,0,0,0,0
8,6,3674,0,4,140,281,562,10,5,1146,0,2,152,304,608
9,4,1000,1,3,4,9,18,0,0,0,0,0,0,0,0
10,6,3818,1,1,21,43,86,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,698,1,0,30,61,122,0,0,0,0,0,0,0,0
10,6,3823,0,0,129,258,516,0,0,0,0,0,0,0,0
10,4,1297,0,0,131,262,525,0,0,0,0,0,0,0,0
10,6,4095,1,0,28,56,113,10,4,539,0,1,47,94,189
10,5,4092,0,0,149,298,597,0,0,0,0,0,0,0,0
10,4,558,0,0,10,21,42,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,3315,0,0,76,152,305,0,0,0,0,0,0,0,0
10,4,611,0,2,59,118,237,0,0,0,0,0,0,0,0
10,6,4095,1,0,73,146,293,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,52,104,209,0,0,0,0,0,0,0,0
10,5,3068,0,1,106,212,425,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,927,0,0,101,203,407,0,0,0,0,0,0,0,0
10,6,4095,1,0,33,66,133,0,0,0,0,0,0,0,0
10,6,4095,1,0,124,248,497,0,0,0,0,0,0,0,0
10,5,3631,0,0,65,130,260,0,0,0,0,0,0,0,0
10,6,2746,0,0,94,189,378,0,0,0,0,0,0,0,0
10,6,3818,1,1,109,219,438,0,0,0,0,0,0,0,0
10,6,4095,1,0,48,96,193,0,0,0,0,0,0,0,0
10,5,4060,1,1,106,213,427,0,0,0,0,0,0,0,0
10,5,4083,0,0,50,100,201,0,0,0,0,0,0,0,0
10,6,3051,0,0,44,89,179,0,0,0,0,0,0,0,0
10,4,831,1,0,114,228,457,0,0,0,0,0,0,0,0
10,5,4083,0,0,85,170,341,0,0,0,0,0,0,0,0
6,4,3339,0,6,83,166,332,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1786,0,1,63,127,254,0,0,0,0,0,0,0,0
4,5,2297,0,11,104,209,418,0,0,0,0,0,0,0,0
10,6,2986,1,0,105,210,421,0,0,0,0,0,0,0,0
10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0
10,4,3900,0,0,137,274,549,0,0,0,0,0,0,0,0
10,6,2806,1,0,20,40,81,10,5,3704,1,0,33,66,133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3174,1,1,19,38,76,0,0,0,0,0,0,0,0
10,6,4095,1,0,139,278,557,0,0,0,0,0,0,0,0
10,6,4091,1,0,50,100,200,0,0,0,0,0,0,0,0
10,5,2622,0,0,107,215,431,0,0,0,0,0,0,0,0
10,6,3002,1,0,133,267,534,0,0,0,0,0,0,0,0
10,5,4047,0,0,24,48,97,0,0,0,0,0,0,0,0
10,6,4095,1,0,113,226,453,0,0,0,0,0,0,0,0
10,5,4083,0,0,44,88,177,0,0,0,0,0,0,0,0
10,5,2792,0,0,113,227,454,0,0,0,0,0,0,0,0
10,6,4091,1,0,46,92,184,0,0,0,0,0,0,0,0
4,6,4010,0,11,84,169,338,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3002,1,0,26,53,106,0,0,0,0,0,0,0,0
10,6,2987,0,0,130,261,523,0,0,0,0,0,0,0,0
10,6,3822,1,0,23,47,95,0,0,0,0,0,0,0,0
10,4,1244,0,2,144,289,578,0,0,0,0,0,0,0,0
10,6,4095,1,0,27,54,109,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,1116,0,3,105,210,420,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3838,1,0,37,74,148,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4026,1,1,132,265,531,6,5,3772,0,6,118,236,473
10,4,910,1,0,65,131,263,0,0,0,0,0,0,0,0
10,6,4094,1,1,113,226,452,0,0,0,0,0,0,0,0
10,5,3327,1,0,80,160,321,0,0,0,0,0,0,0,0
10,6,3070,1,0,80,160,320,0,0,0,0,0,0,0,0
10,6,4095,1,0,42,84,169,0,0,0,0,0,0,0,0
10,6,4095,1,0,117,234,469,0,0,0,0,0,0,0,0
6,5,2383,0,8,136,272,544,0,0,0,0,0,0,0,0
10,6,1498,0,1,6,12,24,0,0,0,0,0,0,0,0
10,4,3324,1,0,3,6,13,0,0,0,0,0,0,0,0
10,6,2798,0,0,153,307,615,0,0,0,0,0,0,0,0
4,5,367,0,10,150,301,603,0,0,0,0,0,0,0,0
8,4,2032,0,4,18,37,75,0,0,0,0,0,0,0,0
10,6,4095,1,0,142,284,569,0,0,0,0,0,0,0,0
10,4,254,1,2,20,40,81,0,0,0,0,0,0,0,0
8,6,3754,0,4,133,267,535,10,5,478,0,1,140,280,561
10,4,4080,0,0,147,294,589,0,0,0,0,0,0,0,0
10,6,4095,1,0,12,24,49,0,0,0,0,0,0,0,0
10,6,4095,1,0,146,292,585,0,0,0,0,0,0,0,0
10,6,4094,1,1,11,22,44,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2078,0,6,20,41,82,0,0,0,0,0,0,0,0
7,5,2297,1,7,110,220,440,2,4,435,0,15,103,206,413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,760,1,15,131,263,527,0,0,0,0,0,0,0,0
9,6,1786,1,4,54,108,216,0,0,0,0,0,0,0,0
10,6,4095,1,0,22,44,89,0,0,0,0,0,0,0,0
10,6,4095,1,0,135,270,541,0,0,0,0,0,0,0,0
10,5,854,1,1,63,127,255,0,0,0,0,0,0,0,0
10,5,3327,1,0,73,146,293,0,0,0,0,0,0,0,0
10,5,4092,0,0,112,224,449,0,0,0,0,0,0,0,0
10,6,2734,0,0,47,95,190,0,0,0,0,0,0,0,0
10,6,1510,0,0,101,202,404,0,0,0,0,0,0,0,0
10,4,3568,0,1,30,60,120,0,0,0,0,0,0,0,0
10,6,4031,0,0,142,284,569,10,4,3891,0,0,134,268,537
3,5,1277,1,12,5,11,22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2540,0,2,140,281,563,0,0,0,0,0,0,0,0
10,4,3056,0,2,39,79,158,0,0,0,0,0,0,0,0
10,6,4095,1,0,65,130,261,0,0,0,0,0,0,0,0
10,4,3363,0,0,92,185,370,0,0,0,0,0,0,0,0
9,4,2960,1,3,47,95,190,6,4,2800,0,8,63,127,255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1023,1,0,69,138,277,0,0,0,0,0,0,0,0
10,5,4083,0,0,91,182,365,0,0,0,0,0,0,0,0
10,6,4095,1,0,108,216,433,0,0,0,0,0,0,0,0
10,4,255,0,0,49,98,197,0,0,0,0,0,0,0,0
3,5,1478,1,12,151,302,604,0,0,0,0,0,0,0,0
10,5,2531,0,2,11,23,47,0,0,0,0,0,0,0,0
10,4,255,0,0,84,168,337,0,0,0,0,0,0,0,0
6,6,1722,0,7,73,147,295,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2517,1,1,127,255,510,0,0,0,0,0,0,0,0
10,6,2731,0,1,135,271,542,0,0,0,0,0,0,0,0
10,6,4095,1,0,22,44,89,0,0,0,0,0,0,0,0
10,5,1023,1,0,78,156,313,0,0,0,0,0,0,0,0
10,5,1023,1,0,79,158,317,0,0,0,0,0,0,0,0
6,4,2319,0,8,102,204,408,0,0,0,0,0,0,0,0
10,6,4095,1,0,60,120,241,0,0,0,0,0,0,0,0
10,6,4079,1,0,9,18,36,0,0,0,0,0,0,0,0
10,5,1023,1,0,1,2,5,0,0,0,0,0,0,0,0
10,4,1010,1,2,151,302,604,0,0,0,0,0,0,0,0
10,4,186,1,0,58,117,234,0,0,0,0,0,0,0,0
10,6,3818,1,1,99,199,398,0,0,0,0,0,0,0,0
6,4,931,0,6,132,264,529,0,0,0,0,0,0,0,0
3,5,1482,1,12,56,112,225,0,0,0,0,0,0,0,0
10,6,2987,0,0,100,201,403,0,0,0,0,0,0,0,0
10,6,4031,0,0,56,112,225,10,5,3420,1,0,63,126,252
10,6,4094,1,1,17,34,68,0,0,0,0,0,0,0,0
10,5,938,1,1,142,285,570,0,0,0,0,0,0,0,0
10,4,872,1,1,61,122,245,0,0,0,0,0,0,0,0
3,6,2813,1,14,102,205,411,10,5,4067,1,0,95,190,380
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,144,288,577,0,0,0,0,0,0,0,0
10,6,4095,1,0,15,30,61,0,0,0,0,0,0,0,0
2,4,3111,0,12,59,119,238,0,0,0,0,0,0,0,0
10,4,2736,0,2,78,156,312,0,0,0,0,0,0,0,0
10,5,4083,0,0,49,98,197,0,0,0,0,0,0,0,0
10,6,3002,1,0,108,217,434,5,4,3604,1,9,116,232,465
5,4,1086,1,10,46,93,186,0,0,0,0,0,0,0,0
9,6,2538,1,5,95,190,380,10,5,2590,0,0,102,204,409
10,6,4095,1,0,87,174,349,0,0,0,0,0,0,0,0
10,6,2746,0,0,72,145,290,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,129,258,517,0,0,0,0,0,0,0,0
10,5,3057,1,1,28,57,114,0,0,0,0,0,0,0,0
10,6,4031,0,0,140,280,561,0,0,0,0,0,0,0,0
10,6,4095,1,0,28,56,113,0,0,0,0,0,0,0,0
10,6,4095,1,0,129,258,517,0,0,0,0,0,0,0,0
10,5,2954,1,0,66,133,266,0,0,0,0,0,0,0,0
6,4,947,0,6,39,79,158,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,3351,1,6,125,251,503,0,0,0,0,0,0,0,0
10,6,4059,1,1,17,35,71,0,0,0,0,0,0,0,0
10,6,4095,1,0,139,278,557,0,0,0,0,0,0,0,0
10,5,763,0,0,11,22,44,0,0,0,0,0,0,0,0
10,6,4095,1,0,148,296,593,0,0,0,0,0,0,0,0
10,6,3070,1,0,103,206,412,0,0,0,0,0,0,0,0
10,6,2746,0,0,56,113,226,0,0,0,0,0,0,0,0
10,4,1020,1,0,19,38,77,0,0,0,0,0,0,0,0
10,6,2939,0,0,139,279,559,0,0,0,0,0,0,0,0
5,4,993,1,10,142,284,568,0,0,0,0,0,0,0,0
10,6,4095,1,0,31,62,125,0,0,0,0,0,0,0,0
10,6,3814,1,2,97,194,389,0,0,0,0,0,0,0,0
10,6,4095,1,0,57,114,229,0,0,0,0,0,0,0,0
10,6,4095,1,0,123,246,493,0,0,0,0,0,0,0,0
10,6,4095,1,0,138,276,553,0,0,0,0,0,0,0,0
10,6,2751,0,2,20,40,80,0,0,0,0,0,0,0,0
9,5,2895,1,4,16,32,65,10,4,952,1,1,25,51,103
10,6,3818,1,1,139,279,558,0,0,0,0,0,0,0,0
10,6,2981,1,2,121,242,484,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3691,0,0,35,71,142,10,6,1722,0,1,42,84,169
10,5,3022,1,0,33,67,135,0,0,0,0,0,0,0,0
10,5,4042,1,1,123,247,495,0,0,0,0,0,0,0,0
10,6,4095,1,0,45,90,181,0,0,0,0,0,0,0,0
10,6,4090,1,1,111,223,447,0,0,0,0,0,0,0,0
7,5,4072,1,8,152,304,609,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,12,24,49,0,0,0,0,0,0,0,0
10,6,3071,0,1,12,24,49,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2735,0,1,119,239,479,10,5,3901,1,2,146,293,587
10,6,3754,1,1,33,66,133,0,0,0,0,0,0,0,0
10,4,3634,1,0,126,253,507,0,0,0,0,0,0,0,0
10,4,182,1,1,153,306,613,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,148,296,593,0,0,0,0,0,0,0,0
10,6,2731,0,1,117,235,470,0,0,0,0,0,0,0,0
10,5,4047,0,0,40,80,161,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1457,0,0,155,310,620,2,4,3127,0,12,150,301,603
10,5,1861,1,1,68,137,274,0,0,0,0,0,0,0,0
10,6,4079,1,0,137,274,548,0,0,0,0,0,0,0,0
4,5,3897,0,10,155,311,622,0,0,0,0,0,0,0,0
10,4,1572,0,0,21,43,87,0,0,0,0,0,0,0,0
10,5,1023,1,0,146,292,585,0,0,0,0,0,0,0,0
9,6,2731,1,4,122,244,488,0,0,0,0,0,0,0,0
9,4,230,1,3,41,83,166,0,0,0,0,0,0,0,0
6,5,3507,0,7,83,166,333,0,0,0,0,0,0,0,0
10,6,4095,1,0,63,126,253,0,0,0,0,0,0,0,0
10,6,4095,1,0,35,70,141,0,0,0,0,0,0,0,0
10,5,4047,0,0,124,248,497,0,0,0,0,0,0,0,0
10,6,4095,1,0,56,112,225,0,0,0,0,0,0,0,0
10,5,4092,0,0,103,206,413,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2732,0,1,40,81,163,0,0,0,0,0,0,0,0
10,6,4095,1,0,117,234,469,0,0,0,0,0,0,0,0
10,4,3640,1,0,106,213,427,0,0,0,0,0,0,0,0
9,6,2395,1,4,17,35,70,4,6,2645,0,11,39,78,157
6,5,2327,0,7,114,228,457,0,0,0,0,0,0,0,0
10,6,2815,0,1,56,112,224,0,0,0,0,0,0,0,0
10,6,4095,1,0,102,204,409,0,0,0,0,0,0,0,0
10,6,3050,1,0,66,133,266,0,0,0,0,0,0,0,0
2,5,2020,0,13,106,212,425,0,0,0,0,0,0,0,0
9,6,2026,1,5,127,254,508,7,4,3256,1,7,96,192,385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,50,100,201,0,0,0,0,0,0,0,0
10,5,4082,1,1,9,18,36,0,0,0,0,0,0,0,0
10,4,946,1,1,148,297,595,0,0,0,0,0,0,0,0
10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0
9,5,2878,1,5,127,255,510,2,4,2319,0,15,134,269,538
3,6,3545,1,14,58,116,232,3,5,733,1,15,64,129,258
7,6,3838,1,6,104,209,418,2,5,1307,0,15,91,182,364
10,5,3327,1,0,64,128,257,0,0,0,0,0,0,0,0
10,6,4095,1,0,94,188,377,0,0,0,0,0,0,0,0
5,6,4073,1,9,66,132,264,9,4,1000,1,3,8,17,34
10,6,4095,1,0,108,216,433,0,0,0,0,0,0,0,0
10,6,3070,1,0,144,288,576,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,4006,0,3,11,23,47,8,4,2656,0,4,17,34,69
8,6,1467,0,3,157,315,630,0,0,0,0,0,0,0,0
10,6,4095,1,0,27,54,109,0,0,0,0,0,0,0,0
2,6,2677,0,12,130,261,523,0,0,0,0,0,0,0,0
10,5,686,0,0,156,313,626,0,0,0,0,0,0,0,0
10,4,3874,1,1,6,13,26,0,0,0,0,0,0,0,0
10,5,2590,0,0,31,62,125,2,4,841,0,12,40,81,163
2,4,4080,0,13,82,164,328,0,0,0,0,0,0,0,0
10,6,4095,1,0,14,28,57,0,0,0,0,0,0,0,0
10,6,3839,0,0,145,290,581,0,0,0,0,0,0,0,0
10,6,4095,1,0,29,58,117,0,0,0,0,0,0,0,0
10,6,4031,0,0,140,280,561,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2734,0,0,19,39,78,0,0,0,0,0,0,0,0
10,6,3839,0,0,11,22,45,0,0,0,0,0,0,0,0
10,6,3754,1,1,18,36,73,0,0,0,0,0,0,0,0
10,6,2734,0,0,148,297,594,0,0,0,0,0,0,0,0
10,6,2790,1,0,133,266,533,0,0,0,0,0,0,0,0
10,5,3883,1,0,26,53,107,0,0,0,0,0,0,0,0
10,6,4095,1,0,41,82,165,0,0,0,0,0,0,0,0
10,4,1936,1,0,130,261,523,5,4,246,1,9,106,212,425
10,5,703,0,2,129,258,516,0,0,0,0,0,0,0,0
10,5,4083,0,0,30,60,121,0,0,0,0,0,0,0,0
10,5,2723,0,1,49,99,198,0,0,0,0,0,0,0,0
10,6,2794,1,0,71,143,286,0,0,0,0,0,0,0,0
10,6,1454,0,2,63,126,253,0,0,0,0,0,0,0,0
10,4,3724,0,0,95,191,383,0,0,0,0,0,0,0,0
10,6,4095,1,0,98,196,393,6,6,3435,0,6,91,183,367
10,6,4079,1,0,59,118,236,0,0,0,0,0,0,0,0
10,6,4095,1,0,9,18,37,0,0,0,0,0,0,0,0
10,6,4095,1,0,148,296,593,0,0,0,0,0,0,0,0
10,5,3870,1,1,145,291,582,10,5,2929,1,1,155,310,620
5,6,1450,1,11,11,22,44,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,12,24,49,0,0,0,0,0,0,0,0
10,5,2618,0,0,36,73,146,0,0,0,0,0,0,0,0
10,6,4095,1,0,122,244,489,0,0,0,0,0,0,0,0
10,6,4093,1,2,120,241,483,0,0,0,0,0,0,0,0
10,5,4092,0,0,36,72,145,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2982,1,1,68,136,273,0,0,0,0,0,0,0,0
10,6,2986,1,0,89,178,357,0,0,0,0,0,0,0,0
9,5,937,1,3,39,78,157,0,0,0,0,0,0,0,0
10,6,4094,1,1,119,238,476,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,310,1,4,86,173,346,3,4,3860,1,15,42,85,170
3,4,973,1,15,39,78,156,0,0,0,0,0,0,0,0
10,6,3754,1,1,41,82,165,0,0,0,0,0,0,0,0
10,5,3019,0,0,118,236,472,0,0,0,0,0,0,0,0
10,5,695,0,0,143,287,574,10,5,2668,0,1,149,299,598
9,6,3925,1,3,3,7,15,0,0,0,0,0,0,0,0
10,6,4095,1,0,9,18,37,0,0,0,0,0,0,0,0
10,6,4095,1,0,60,120,241,0,0,0,0,0,0,0,0
10,6,2943,0,1,108,216,432,8,6,3497,0,4,99,198,397
10,5,726,1,1,108,216,432,0,0,0,0,0,0,0,0
10,5,4083,0,0,49,98,197,0,0,0,0,0,0,0,0
10,6,2735,0,1,142,285,571,0,0,0,0,0,0,0,0
10,6,4095,1,0,16,32,65,0,0,0,0,0,0,0,0
10,6,4030,1,0,53,106,212,0,0,0,0,0,0,0,0
10,6,2746,0,0,104,209,418,0,0,0,0,0,0,0,0
10,4,831,1,0,136,272,545,0,0,0,0,0,0,0,0
6,5,2748,0,8,20,40,81,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,50,100,201,0,0,0,0,0,0,0,0
10,6,2986,1,0,16,32,65,0,0,0,0,0,0,0,0
10,6,3749,1,2,4,9,19,0,0,0,0,0,0,0,0
10,6,4095,1,0,141,282,565,10,6,1957,1,1,148,297,595
10,4,1952,0,1,67,135,270,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2815,0,1,25,50,100,10,6,3070,1,0,34,68,136
10,6,3002,1,0,134,269,538,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1683,0,2,115,230,461,3,5,3721,1,15,143,286,573
10,5,2303,0,1,5,10,21,0,0,0,0,0,0,0,0
8,5,935,0,4,15,30,60,0,0,0,0,0,0,0,0
3,4,230,1,15,114,229,458,0,0,0,0,0,0,0,0
10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0
6,6,3775,0,6,18,37,74,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3755,1,0,133,267,534,0,0,0,0,0,0,0,0
10,6,2986,1,0,24,48,97,0,0,0,0,0,0,0,0
10,4,3154,1,1,14,29,59,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,1000,1,3,107,215,430,0,0,0,0,0,0,0,0
10,5,3327,1,0,65,130,261,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,1904,0,8,97,194,389,0,0,0,0,0,0,0,0
10,5,3327,1,0,148,296,593,0,0,0,0,0,0,0,0
10,6,4095,1,0,11,22,45,0,0,0,0,0,0,0,0
10,5,3647,0,0,59,118,237,0,0,0,0,0,0,0,0
10,6,2731,0,1,98,197,394,10,6,3049,1,2,112,224,449
10,5,4083,0,0,16,32,65,9,4,3680,1,3,21,43,86
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,4018,0,4,136,272,545,0,0,0,0,0,0,0,0
10,5,3663,0,1,111,223,447,8,5,1715,0,3,117,235,471
10,4,2976,1,0,48,96,193,0,0,0,0,0,0,0,0
10,6,4095,1,0,61,122,245,0,0,0,0,0,0,0,0
10,6,4095,1,0,98,196,393,0,0,0,0,0,0,0,0
10,4,4035,1,0,61,122,245,0,0,0,0,0,0,0,0
10,6,4095,1,0,97,194,389,0,0,0,0,0,0,0,0
6,6,3679,0,6,141,283,567,0,0,0,0,0,0,0,0
9,6,2026,1,5,37,74,148,0,0,0,0,0,0,0,0
8,6,3413,0,3,150,301,603,0,0,0,0,0,0,0,0
8,4,1291,0,3,135,270,541,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2723,0,1,48,97,194,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3327,1,0,109,218,437,0,0,0,0,0,0,0,0
10,6,4095,1,0,50,100,201,0,0,0,0,0,0,0,0
10,6,4095,1,0,104,208,417,0,0,0,0,0,0,0,0
3,4,2876,1,12,45,90,181,0,0,0,0,0,0,0,0
10,5,1873,1,1,38,77,154,3,4,764,1,13,75,150,301
10,5,3327,1,0,129,258,517,0,0,0,0,0,0,0,0
10,6,1514,0,1,108,216,433,0,0,0,0,0,0,0,0
10,5,3903,0,0,51,102,205,0,0,0,0,0,0,0,0
10,5,3064,0,0,146,292,584,0,0,0,0,0,0,0,0
10,6,4095,1,0,13,26,53,0,0,0,0,0,0,0,0
10,6,3839,0,0,84,168,337,0,0,0,0,0,0,0,0
10,6,4095,1,0,73,146,293,0,0,0,0,0,0,0,0
9,6,3487,1,4,57,114,228,0,0,0,0,0,0,0,0
10,6,4095,1,0,104,208,417,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,101,202,405,0,0,0,0,0,0,0,0
10,6,4095,1,0,58,116,233,6,5,2428,0,8,50,100,200
10,4,4040,1,2,136,273,547,7,4,3368,1,6,148,296,592
10,4,1825,1,0,41,82,164,8,4,2856,0,4,59,119,238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3536,0,10,21,43,86,0,0,0,0,0,0,0,0
10,6,4095,1,0,146,292,585,0,0,0,0,0,0,0,0
3,6,3839,1,13,22,44,89,0,0,0,0,0,0,0,0
6,6,2686,0,7,153,306,612,0,0,0,0,0,0,0,0
10,6,3003,0,0,71,143,287,0,0,0,0,0,0,0,0
